# OpenMagneticScanner Mag-Scan output file. v0.7 
# Parameters :  x_left_init = 120.680000, x_right_init = 159.280000, y_bottom_init = 131.870000, y_top_init = 170.870000, dx = 2.000000, dy = 2.000000, z_bottom = 40.500000, z_top = 70.500000, dz = 2.000000 
X,Y,Z, Bx, By, Bz
140.680000,157.870000,42.500000,-6.468000,-25.088000,-45.668000
138.680000,157.870000,42.500000,1.470000,-25.970000,-46.942000
136.680000,157.870000,42.500000,9.212000,-24.402000,-45.276000
134.680000,157.870000,42.500000,14.896000,-21.756000,-41.748000
132.680000,157.870000,42.500000,18.718000,-18.914000,-37.534000
130.680000,157.870000,42.500000,22.148000,-16.758000,-32.928000
130.680000,155.870000,42.500000,23.814000,-12.936000,-36.750000
130.680000,153.870000,42.500000,25.088000,-8.330000,-39.102000
130.680000,151.870000,42.500000,25.774000,-2.940000,-40.474000
130.680000,149.870000,42.500000,25.088000,2.940000,-40.278000
130.680000,147.870000,42.500000,23.618000,7.840000,-38.612000
130.680000,145.870000,42.500000,21.560000,11.858000,-35.574000
130.680000,143.870000,42.500000,19.796000,15.092000,-30.870000
130.680000,141.870000,42.500000,17.346000,17.150000,-25.578000
130.680000,139.870000,42.500000,14.406000,17.640000,-20.286000
132.680000,139.870000,42.500000,12.054000,19.600000,-23.814000
134.680000,139.870000,42.500000,8.918000,21.266000,-27.048000
136.680000,139.870000,42.500000,4.900000,21.952000,-28.812000
138.680000,139.870000,42.500000,0.196000,22.246000,-29.498000
140.680000,139.870000,42.500000,-4.410000,22.050000,-29.008000
142.680000,139.870000,42.500000,-8.330000,20.972000,-27.244000
144.680000,139.870000,42.500000,-11.760000,19.600000,-24.598000
146.680000,139.870000,42.500000,-14.014000,17.542000,-21.266000
148.680000,139.870000,42.500000,-15.092000,15.386000,-17.640000
148.680000,141.870000,42.500000,-18.130000,14.700000,-22.246000
148.680000,143.870000,42.500000,-20.678000,13.230000,-26.460000
148.680000,145.870000,42.500000,-23.030000,10.192000,-30.478000
148.680000,147.870000,42.500000,-24.402000,5.880000,-33.320000
148.680000,149.870000,42.500000,-25.578000,1.764000,-34.888000
148.680000,151.870000,42.500000,-25.872000,-2.940000,-35.182000
148.680000,153.870000,42.500000,-25.382000,-7.546000,-33.712000
148.680000,155.870000,42.500000,-24.108000,-11.858000,-31.850000
148.680000,157.870000,42.500000,-22.442000,-15.288000,-28.224000
148.680000,159.870000,42.500000,-20.090000,-17.542000,-23.618000
146.680000,159.870000,42.500000,-18.130000,-19.796000,-28.812000
144.680000,159.870000,42.500000,-14.602000,-21.952000,-33.222000
142.680000,159.870000,42.500000,-10.192000,-24.010000,-36.162000
140.680000,159.870000,42.500000,-4.900000,-25.382000,-38.122000
138.680000,159.870000,42.500000,1.274000,-25.774000,-38.710000
136.680000,159.870000,42.500000,7.154000,-24.794000,-38.220000
134.680000,159.870000,42.500000,12.642000,-23.324000,-35.868000
132.680000,159.870000,42.500000,16.856000,-21.266000,-32.634000
130.680000,159.870000,42.500000,20.286000,-19.404000,-27.734000
128.680000,159.870000,42.500000,21.854000,-16.954000,-22.442000
128.680000,157.870000,42.500000,24.500000,-14.602000,-26.754000
128.680000,155.870000,42.500000,25.970000,-11.270000,-30.380000
128.680000,153.870000,42.500000,26.852000,-6.860000,-33.026000
128.680000,151.870000,42.500000,26.950000,-2.254000,-34.300000
128.680000,149.870000,42.500000,26.558000,2.450000,-34.104000
128.680000,147.870000,42.500000,25.480000,6.762000,-32.144000
128.680000,145.870000,42.500000,23.912000,10.584000,-29.106000
128.680000,143.870000,42.500000,21.462000,13.524000,-25.382000
128.680000,141.870000,42.500000,18.620000,14.798000,-20.678000
128.680000,139.870000,42.500000,15.680000,15.288000,-16.660000
128.680000,137.870000,42.500000,12.642000,14.602000,-12.936000
130.680000,137.870000,42.500000,11.760000,17.052000,-15.778000
132.680000,137.870000,42.500000,9.996000,18.718000,-18.228000
134.680000,137.870000,42.500000,7.154000,20.384000,-20.384000
136.680000,137.870000,42.500000,3.724000,21.266000,-22.050000
138.680000,137.870000,42.500000,0.294000,21.658000,-22.540000
140.680000,137.870000,42.500000,-3.332000,21.168000,-22.148000
142.680000,137.870000,42.500000,-6.958000,20.286000,-21.070000
144.680000,137.870000,42.500000,-9.506000,18.914000,-19.012000
146.680000,137.870000,42.500000,-11.270000,17.150000,-16.562000
148.680000,137.870000,42.500000,-12.544000,15.092000,-13.818000
150.680000,137.870000,42.500000,-13.034000,12.936000,-11.466000
150.680000,139.870000,42.500000,-15.484000,12.936000,-14.406000
150.680000,141.870000,42.500000,-18.424000,12.348000,-17.542000
150.680000,143.870000,42.500000,-21.070000,10.976000,-21.070000
150.680000,145.870000,42.500000,-23.422000,8.624000,-24.206000
150.680000,147.870000,42.500000,-25.186000,5.292000,-26.460000
150.680000,149.870000,42.500000,-26.166000,1.470000,-28.028000
150.680000,151.870000,42.500000,-26.362000,-2.646000,-28.028000
150.680000,153.870000,42.500000,-25.872000,-6.566000,-26.950000
150.680000,155.870000,42.500000,-24.892000,-10.094000,-25.088000
150.680000,157.870000,42.500000,-22.932000,-13.034000,-21.854000
150.680000,159.870000,42.500000,-20.580000,-14.798000,-18.522000
150.680000,161.870000,42.500000,-17.640000,-15.288000,-14.798000
148.680000,161.870000,42.500000,-17.248000,-18.228000,-18.914000
146.680000,161.870000,42.500000,-15.974000,-21.070000,-23.030000
144.680000,161.870000,42.500000,-12.740000,-23.422000,-27.048000
142.680000,161.870000,42.500000,-8.820000,-24.892000,-29.890000
140.680000,161.870000,42.500000,-4.116000,-26.166000,-31.752000
138.680000,161.870000,42.500000,1.176000,-26.460000,-32.732000
136.680000,161.870000,42.500000,6.174000,-25.970000,-31.458000
134.680000,161.870000,42.500000,11.172000,-24.696000,-29.792000
132.680000,161.870000,42.500000,15.190000,-22.932000,-26.166000
130.680000,161.870000,42.500000,17.542000,-20.482000,-22.050000
128.680000,161.870000,42.500000,18.718000,-17.346000,-17.542000
126.680000,161.870000,42.500000,19.012000,-14.504000,-13.622000
126.680000,159.870000,42.500000,21.560000,-13.818000,-16.954000
126.680000,157.870000,42.500000,24.304000,-11.858000,-20.482000
126.680000,155.870000,42.500000,26.166000,-9.310000,-23.618000
126.680000,153.870000,42.500000,27.440000,-5.782000,-25.676000
126.680000,151.870000,42.500000,27.636000,-1.862000,-26.754000
126.680000,149.870000,42.500000,27.538000,2.058000,-26.166000
126.680000,147.870000,42.500000,26.362000,5.684000,-24.990000
126.680000,145.870000,42.500000,24.010000,9.016000,-22.638000
126.680000,143.870000,42.500000,21.560000,11.466000,-19.502000
126.680000,141.870000,42.500000,18.620000,12.740000,-16.268000
126.680000,139.870000,42.500000,15.680000,12.936000,-13.426000
126.680000,137.870000,42.500000,13.132000,12.642000,-10.780000
126.680000,135.870000,42.500000,10.780000,12.250000,-8.526000
128.680000,135.870000,42.500000,10.388000,14.014000,-10.388000
130.680000,135.870000,42.500000,9.408000,15.778000,-12.152000
132.680000,135.870000,42.500000,7.938000,17.444000,-13.720000
134.680000,135.870000,42.500000,5.782000,18.718000,-15.288000
136.680000,135.870000,42.500000,3.038000,19.600000,-16.366000
138.680000,135.870000,42.500000,0.196000,19.698000,-16.660000
140.680000,135.870000,42.500000,-2.842000,19.502000,-16.464000
142.680000,135.870000,42.500000,-5.488000,18.620000,-15.386000
144.680000,135.870000,42.500000,-7.644000,17.248000,-14.112000
146.680000,135.870000,42.500000,-9.212000,15.876000,-12.740000
148.680000,135.870000,42.500000,-10.388000,14.112000,-10.878000
150.680000,135.870000,42.500000,-10.682000,12.152000,-9.016000
152.680000,135.870000,42.500000,-10.780000,10.584000,-7.448000
152.680000,137.870000,42.500000,-12.740000,11.074000,-9.408000
152.680000,139.870000,42.500000,-15.386000,10.976000,-11.074000
152.680000,141.870000,42.500000,-17.542000,10.094000,-13.622000
152.680000,143.870000,42.500000,-20.286000,9.016000,-15.876000
152.680000,145.870000,42.500000,-22.344000,6.958000,-18.326000
152.680000,147.870000,42.500000,-24.108000,4.410000,-19.894000
152.680000,149.870000,42.500000,-25.382000,1.176000,-21.070000
152.680000,151.870000,42.500000,-25.480000,-2.156000,-21.168000
152.680000,153.870000,42.500000,-24.990000,-5.292000,-20.286000
152.680000,155.870000,42.500000,-23.814000,-8.232000,-18.718000
152.680000,157.870000,42.500000,-22.148000,-10.486000,-16.758000
152.680000,159.870000,42.500000,-19.698000,-11.956000,-14.014000
152.680000,161.870000,42.500000,-16.954000,-12.838000,-11.368000
152.680000,163.870000,42.500000,-14.700000,-12.740000,-9.212000
150.680000,163.870000,42.500000,-14.896000,-15.190000,-11.662000
148.680000,163.870000,42.500000,-14.210000,-17.836000,-14.308000
146.680000,163.870000,42.500000,-13.132000,-20.580000,-17.542000
144.680000,163.870000,42.500000,-10.682000,-23.128000,-20.482000
142.680000,163.870000,42.500000,-7.546000,-24.892000,-22.932000
140.680000,163.870000,42.500000,-3.234000,-26.166000,-24.402000
138.680000,163.870000,42.500000,1.078000,-26.460000,-24.990000
136.680000,163.870000,42.500000,5.782000,-26.068000,-24.304000
134.680000,163.870000,42.500000,9.506000,-24.794000,-22.442000
132.680000,163.870000,42.500000,12.642000,-22.834000,-19.600000
130.680000,163.870000,42.500000,14.896000,-19.992000,-16.660000
128.680000,163.870000,42.500000,15.876000,-17.150000,-13.328000
126.680000,163.870000,42.500000,16.072000,-14.308000,-10.584000
124.680000,163.870000,42.500000,15.386000,-12.152000,-8.036000
124.680000,161.870000,42.500000,17.640000,-11.760000,-10.290000
124.680000,159.870000,42.500000,20.678000,-11.074000,-12.740000
124.680000,157.870000,42.500000,22.736000,-9.800000,-15.092000
124.680000,155.870000,42.500000,24.598000,-7.350000,-16.856000
124.680000,153.870000,42.500000,25.872000,-4.508000,-18.914000
124.680000,151.870000,42.500000,26.068000,-1.176000,-19.404000
124.680000,149.870000,42.500000,25.774000,1.960000,-19.502000
124.680000,147.870000,42.500000,24.304000,4.802000,-18.424000
124.680000,145.870000,42.500000,22.736000,7.448000,-16.954000
124.680000,143.870000,42.500000,20.286000,9.212000,-14.798000
124.680000,141.870000,42.500000,17.934000,10.388000,-12.446000
124.680000,139.870000,42.500000,14.994000,10.878000,-10.290000
124.680000,137.870000,42.500000,12.838000,10.976000,-8.428000
124.680000,135.870000,42.500000,10.682000,10.682000,-6.762000
124.680000,133.870000,42.500000,9.310000,10.094000,-5.390000
126.680000,133.870000,42.500000,8.918000,11.270000,-6.762000
128.680000,133.870000,42.500000,8.526000,12.838000,-7.938000
130.680000,133.870000,42.500000,7.644000,14.406000,-9.114000
132.680000,133.870000,42.500000,6.468000,15.484000,-10.192000
134.680000,133.870000,42.500000,4.606000,16.562000,-11.270000
136.680000,133.870000,42.500000,2.548000,17.346000,-12.054000
138.680000,133.870000,42.500000,0.196000,17.738000,-12.250000
140.680000,133.870000,42.500000,-2.156000,17.444000,-12.054000
142.680000,133.870000,42.500000,-4.214000,16.758000,-11.760000
144.680000,133.870000,42.500000,-6.174000,15.778000,-10.682000
146.680000,133.870000,42.500000,-7.448000,14.210000,-9.506000
148.680000,133.870000,42.500000,-8.232000,13.034000,-8.036000
150.680000,133.870000,42.500000,-8.918000,11.564000,-7.056000
152.680000,133.870000,42.500000,-8.918000,10.094000,-5.978000
154.680000,133.870000,42.500000,-8.918000,8.526000,-4.802000
154.680000,135.870000,42.500000,-10.682000,9.016000,-5.880000
154.680000,137.870000,42.500000,-12.250000,9.310000,-7.350000
154.680000,139.870000,42.500000,-14.406000,8.918000,-8.918000
154.680000,141.870000,42.500000,-16.366000,8.428000,-10.290000
154.680000,143.870000,42.500000,-18.522000,7.350000,-11.956000
154.680000,145.870000,42.500000,-20.482000,5.684000,-13.622000
154.680000,147.870000,42.500000,-22.050000,3.430000,-14.798000
154.680000,149.870000,42.500000,-23.226000,0.882000,-15.386000
154.680000,151.870000,42.500000,-23.030000,-1.666000,-15.386000
154.680000,153.870000,42.500000,-22.638000,-4.214000,-14.798000
154.680000,155.870000,42.500000,-21.560000,-6.566000,-13.818000
154.680000,157.870000,42.500000,-19.894000,-8.330000,-12.250000
154.680000,159.870000,42.500000,-17.836000,-9.604000,-10.584000
154.680000,161.870000,42.500000,-15.680000,-10.388000,-8.526000
154.680000,163.870000,42.500000,-13.622000,-10.682000,-7.056000
154.680000,165.870000,42.500000,-11.760000,-10.486000,-5.390000
152.680000,165.870000,42.500000,-12.250000,-12.348000,-7.056000
150.680000,165.870000,42.500000,-12.152000,-14.504000,-8.820000
148.680000,165.870000,42.500000,-11.662000,-16.954000,-10.878000
146.680000,165.870000,42.500000,-10.682000,-19.502000,-12.936000
144.680000,165.870000,42.500000,-8.526000,-21.364000,-14.896000
142.680000,165.870000,42.500000,-5.880000,-23.226000,-16.464000
140.680000,165.870000,42.500000,-2.548000,-24.402000,-17.542000
138.680000,165.870000,42.500000,0.980000,-24.500000,-18.130000
136.680000,165.870000,42.500000,4.508000,-24.206000,-17.248000
134.680000,165.870000,42.500000,8.036000,-22.834000,-16.072000
132.680000,165.870000,42.500000,10.486000,-20.874000,-14.308000
130.680000,165.870000,42.500000,12.250000,-18.816000,-12.152000
128.680000,165.870000,42.500000,13.034000,-16.366000,-9.996000
126.680000,165.870000,42.500000,13.328000,-14.112000,-8.036000
124.680000,165.870000,42.500000,13.034000,-11.662000,-6.272000
122.680000,165.870000,42.500000,12.544000,-9.898000,-4.802000
122.680000,163.870000,42.500000,14.308000,-9.898000,-6.174000
122.680000,161.870000,42.500000,16.660000,-9.604000,-7.644000
122.680000,159.870000,42.500000,18.718000,-8.918000,-9.310000
122.680000,157.870000,42.500000,20.580000,-7.644000,-10.878000
122.680000,155.870000,42.500000,22.050000,-5.684000,-12.446000
122.680000,153.870000,42.500000,22.932000,-3.528000,-13.328000
122.680000,151.870000,42.500000,23.618000,-0.980000,-13.622000
122.680000,149.870000,42.500000,23.128000,1.666000,-13.916000
122.680000,147.870000,42.500000,22.050000,3.822000,-13.328000
122.680000,145.870000,42.500000,20.580000,5.978000,-12.544000
122.680000,143.870000,42.500000,18.620000,7.350000,-11.172000
122.680000,141.870000,42.500000,16.562000,8.330000,-9.506000
122.680000,139.870000,42.500000,14.406000,9.114000,-7.938000
122.680000,137.870000,42.500000,12.642000,9.212000,-6.762000
122.680000,135.870000,42.500000,10.584000,9.016000,-5.292000
122.680000,133.870000,42.500000,9.114000,8.722000,-4.312000
122.680000,131.870000,42.500000,7.644000,8.134000,-3.332000
124.680000,131.870000,42.500000,7.448000,9.114000,-4.214000
126.680000,131.870000,42.500000,7.448000,10.486000,-4.998000
128.680000,131.870000,42.500000,7.154000,11.858000,-5.978000
130.680000,131.870000,42.500000,5.880000,12.838000,-6.860000
132.680000,131.870000,42.500000,5.096000,13.818000,-7.840000
134.680000,131.870000,42.500000,3.626000,14.700000,-8.820000
136.680000,131.870000,42.500000,1.862000,15.288000,-8.918000
138.680000,131.870000,42.500000,0.294000,15.484000,-9.016000
140.680000,131.870000,42.500000,-1.568000,15.386000,-8.918000
142.680000,131.870000,42.500000,-3.332000,14.798000,-8.526000
144.680000,131.870000,42.500000,-4.802000,13.916000,-8.036000
146.680000,131.870000,42.500000,-6.174000,13.132000,-7.154000
148.680000,131.870000,42.500000,-6.566000,11.956000,-6.370000
150.680000,131.870000,42.500000,-7.350000,10.388000,-5.390000
152.680000,131.870000,42.500000,-7.448000,9.212000,-4.704000
154.680000,131.870000,42.500000,-7.644000,8.134000,-3.822000
156.680000,131.870000,42.500000,-7.154000,7.154000,-2.940000
156.680000,133.870000,42.500000,-8.526000,7.546000,-3.724000
156.680000,135.870000,42.500000,-10.192000,7.546000,-4.606000
156.680000,137.870000,42.500000,-11.662000,7.546000,-5.586000
156.680000,139.870000,42.500000,-13.328000,7.252000,-6.860000
156.680000,141.870000,42.500000,-15.190000,6.762000,-7.938000
156.680000,143.870000,42.500000,-16.856000,5.880000,-9.016000
156.680000,145.870000,42.500000,-18.130000,4.508000,-10.094000
156.680000,147.870000,42.500000,-19.796000,2.744000,-10.682000
156.680000,149.870000,42.500000,-20.188000,0.980000,-10.976000
156.680000,151.870000,42.500000,-20.482000,-1.372000,-11.172000
156.680000,153.870000,42.500000,-20.188000,-3.234000,-10.780000
156.680000,155.870000,42.500000,-19.306000,-5.096000,-9.898000
156.680000,157.870000,42.500000,-17.738000,-6.664000,-9.016000
156.680000,159.870000,42.500000,-16.366000,-7.742000,-7.840000
156.680000,161.870000,42.500000,-14.602000,-8.232000,-6.468000
156.680000,163.870000,42.500000,-12.642000,-8.722000,-5.292000
156.680000,165.870000,42.500000,-10.878000,-8.918000,-4.312000
156.680000,167.870000,42.500000,-9.604000,-8.722000,-3.234000
154.680000,167.870000,42.500000,-9.996000,-10.094000,-4.018000
152.680000,167.870000,42.500000,-10.290000,-11.956000,-5.096000
150.680000,167.870000,42.500000,-10.192000,-13.720000,-6.370000
148.680000,167.870000,42.500000,-9.310000,-15.582000,-8.036000
146.680000,167.870000,42.500000,-8.428000,-17.444000,-9.408000
144.680000,167.870000,42.500000,-6.664000,-19.306000,-10.682000
142.680000,167.870000,42.500000,-4.606000,-20.678000,-11.564000
140.680000,167.870000,42.500000,-1.960000,-21.658000,-12.348000
138.680000,167.870000,42.500000,1.078000,-21.756000,-12.446000
136.680000,167.870000,42.500000,3.822000,-21.364000,-12.152000
134.680000,167.870000,42.500000,6.272000,-20.286000,-11.466000
132.680000,167.870000,42.500000,8.330000,-18.816000,-10.192000
130.680000,167.870000,42.500000,9.702000,-16.954000,-8.820000
128.680000,167.870000,42.500000,10.780000,-14.896000,-7.154000
126.680000,167.870000,42.500000,10.878000,-12.838000,-6.076000
124.680000,167.870000,42.500000,10.976000,-11.270000,-4.704000
122.680000,167.870000,42.500000,10.682000,-9.604000,-3.626000
120.680000,167.870000,42.500000,10.094000,-8.036000,-2.548000
120.680000,165.870000,42.500000,11.760000,-8.036000,-3.626000
120.680000,163.870000,42.500000,13.426000,-8.232000,-4.508000
120.680000,161.870000,42.500000,15.092000,-7.644000,-5.586000
120.680000,159.870000,42.500000,16.660000,-7.056000,-7.056000
120.680000,157.870000,42.500000,18.228000,-5.586000,-7.938000
120.680000,155.870000,42.500000,19.698000,-4.410000,-8.624000
120.680000,153.870000,42.500000,20.188000,-2.646000,-9.408000
120.680000,151.870000,42.500000,20.482000,-0.686000,-10.094000
120.680000,149.870000,42.500000,20.286000,1.274000,-9.996000
